6.912259361493728882e-01
8.749536640855742897e-01
9.020288138910483866e-01
9.293770040854436587e-01
8.838487752769086381e-01
9.065261585759708529e-01
8.532120426878352371e-01
5.450624720560849346e-01
9.164128685825045917e-01
7.298956725968228643e-01
8.278146980596803317e-01
8.084834551972972516e-01
6.064565202182105041e-01
5.652449835639871134e-01
6.823035467360815121e-01
7.366311218022172369e-01
6.343937900453686662e-01
6.445577040867894736e-01
6.578360716539648489e-01
5.698255569036011492e-01
6.881647315834675815e-01
1.195328270610076515e-01
1.593421581488994043e-01
0.000000000000000000e+00
8.598036262316807038e-03
1.181530400319554669e-01
5.395296800480171573e-01
4.101428489701672286e-01
1.950738899044461572e-01
5.391147692499329569e-01
4.799810830518119742e-01
4.355729334898858496e-01
7.088967125011300663e-01
6.718752475353182430e-01
7.308864693395007439e-01
7.637123866922234106e-01
6.019078500002948973e-01
5.748997999989708951e-01
6.368935166241579404e-01
6.400559022667681175e-01
1.000000000000000000e+00
7.800711091674592534e-01
7.295809193193034670e-01
7.065420804626664220e-01
8.129400845502069428e-01
5.577349213379269033e-01
6.634281731613240751e-01
8.097380735405644847e-01
7.074021107047769874e-01
6.579588166526383342e-01
6.622244377225140477e-01
7.389719235060342450e-01
5.799131860643332859e-01
5.447017751950753439e-01
6.241796225132671960e-01
7.756290985259641779e-01
5.379037954422449808e-01
6.772939635442936090e-01
7.158753136228250824e-01
7.585902388575098687e-01
6.811616543246027389e-01
6.681534758542487795e-01
6.838295319749373435e-01
8.038599868294843409e-01
